split,id,landmark_index,ere,ere_mm,true_radial_error_px,true_radial_error_mm
validation,RBS16627388_6L,3,4.294893264770508,0.30094781517982483,5.830951690673828,0.4085812270641327
validation,RBS16627388_6L,4,4.561245441436768,0.31961145997047424,5.0,0.35035550594329834
validation,RBS16627388_6L,5,4.9122748374938965,0.3442085385322571,2.8284270763397217,0.19819100201129913
validation,RBS16627388_6L,6,4.441534519195557,0.31122326850891113,3.0,0.210213303565979
validation,RBS16627388_6L,7,7.3954973220825195,0.5182105898857117,4.242640495300293,0.2972865104675293
validation,RBS16710971_3R,1,5.75913143157959,0.4035487771034241,2.2360680103302,0.15668374300003052
validation,RBS16710971_3R,2,7.133081912994385,0.4998228847980499,8.0,0.5605688095092773
validation,RBS16710971_3R,3,4.572920322418213,0.3204294741153717,0.0,0.0
validation,RBS16710971_3R,4,6.353537082672119,0.4451993405818939,3.0,0.210213303565979
validation,RBS16710971_3R,5,5.174142837524414,0.36255791783332825,5.830951690673828,0.4085812270641327
validation,RBS16710971_3R,6,6.491755485534668,0.45488426089286804,0.0,0.0
validation,RBS16710971_3R,7,6.299056053161621,0.44138187170028687,2.8284270763397217,0.19819100201129913
validation,RBS18212633_3R,1,4.862831115722656,0.3407436013221741,2.8284270763397217,0.19819100201129913
validation,RBS18212633_3R,2,5.163893699645996,0.3618396520614624,5.0,0.35035550594329834
validation,RBS18212633_3R,3,5.125861167907715,0.3591747581958771,1.0,0.07007110118865967
validation,RBS18212633_3R,4,5.016514778137207,0.3515127897262573,6.0,0.420426607131958
validation,RBS18212633_3R,5,5.045649528503418,0.3535543978214264,11.401754379272461,0.7989334464073181
validation,RBS18212633_3R,6,5.453592300415039,0.3821392357349396,7.280109882354736,0.5101252794265747
validation,RBS18212633_3R,7,6.833704948425293,0.47884488105773926,0.0,0.0
validation,RBS21235637_3R,1,5.94124174118042,0.41630929708480835,5.385164737701416,0.37734442949295044
validation,RBS21235637_3R,2,8.565217018127441,0.6001743674278259,6.0,0.420426607131958
validation,RBS21235637_3R,3,6.185219764709473,0.4334050416946411,3.0,0.210213303565979
validation,RBS21235637_3R,4,7.655489921569824,0.536428689956665,6.324555397033691,0.4431685507297516
validation,RBS21235637_3R,5,14.007107734680176,0.9814935326576233,13.152946472167969,0.9216414093971252
validation,RBS21235637_3R,6,4.324423313140869,0.30301716923713684,5.099019527435303,0.35729390382766724
validation,RBS21235637_3R,7,11.18458366394043,0.7837153077125549,4.242640495300293,0.2972865104675293
validation,RBS22047504_6L,1,4.595805644989014,0.32203325629234314,0.0,0.0
validation,RBS22047504_6L,2,5.955324649810791,0.41729629039764404,2.0,0.14014220237731934
validation,RBS22047504_6L,3,4.923396110534668,0.344987690448761,6.7082037925720215,0.47005122900009155
validation,RBS22047504_6L,4,5.564657211303711,0.38992172479629517,7.0,0.4904977083206177
validation,RBS22047504_6L,5,5.574957847595215,0.3906431496143341,6.7082037925720215,0.47005122900009155
validation,RBS22047504_6L,6,5.623968601226807,0.3940776288509369,2.2360680103302,0.15668374300003052
validation,RBS22047504_6L,7,6.572094440460205,0.46051397919654846,5.099019527435303,0.35729390382766724
validation,RBS14311741_7L,1,5.92250919342041,0.41499680280685425,5.099019527435303,0.35729390382766724
validation,RBS14311741_7L,2,5.606533527374268,0.3928561210632324,5.385164737701416,0.37734442949295044
validation,RBS14311741_7L,3,4.164506435394287,0.29181164503097534,7.8102498054504395,0.547272801399231
validation,RBS14311741_7L,4,5.381383895874023,0.37707918882369995,4.242640495300293,0.2972865104675293
validation,RBS14311741_7L,5,4.735231876373291,0.3318028450012207,3.605551242828369,0.25264495611190796
validation,RBS14311741_7L,6,6.791513919830322,0.47588875889778137,0.0,0.0
validation,RBS14311741_7L,7,7.478687286376953,0.5240398645401001,0.0,0.0
validation,RBS16109208_5L,1,7.639340877532959,0.5352970361709595,3.605551242828369,0.25264495611190796
validation,RBS16109208_5L,2,5.9389214515686035,0.41614672541618347,6.0,0.420426607131958
validation,RBS16109208_5L,3,4.8484625816345215,0.3397369682788849,2.8284270763397217,0.19819100201129913
validation,RBS16109208_5L,4,5.871270179748535,0.41140633821487427,7.6157732009887695,0.5336456298828125
validation,RBS16109208_5L,5,6.0777268409729,0.42587316036224365,17.029386520385742,1.193267822265625
validation,RBS16109208_5L,6,4.805230140686035,0.33670783042907715,3.0,0.210213303565979
validation,RBS16109208_5L,7,7.3544840812683105,0.5153368711471558,8.0,0.5605688095092773
validation,RBS18795070_7L,1,6.767356872558594,0.4741962254047394,11.0,0.7707821130752563
validation,RBS18795070_7L,2,7.532033920288086,0.5277783870697021,7.071067810058594,0.49547749757766724
validation,RBS18795070_7L,3,5.637723445892334,0.3950416147708893,6.7082037925720215,0.47005122900009155
validation,RBS18795070_7L,4,5.687929153442383,0.39855921268463135,5.0,0.35035550594329834
validation,RBS18795070_7L,5,6.600671768188477,0.46251627802848816,4.242640495300293,0.2972865104675293
validation,RBS18795070_7L,6,7.403847694396973,0.5187958478927612,2.0,0.14014220237731934
validation,RBS18795070_7L,7,9.81798267364502,0.6879572868347168,9.486832618713379,0.6647528409957886
validation,RBS21431389_6L,1,4.983063697814941,0.3491688370704651,5.385164737701416,0.37734442949295044
validation,RBS21431389_6L,2,5.212204933166504,0.3652249872684479,1.0,0.07007110118865967
